strategy,date,code,name,regime_primary,topic,excess_5d,excess_3d,fwd_ret_5d,entry_proxy_5d,MAE_5d,MFE_5d,has_outcome
sw_no_fake_no_riskoff,2025-03-19,6869,雲豹能源,unknown,儲能系統,-0.0737453862495353,-0.08041004049064604,-0.060109289617486295,-0.047091412742382266,-0.07377049180327866,-0.013661202185792365,True
sw_no_fake_no_riskoff,2025-03-19,8033,雷虎,unknown,國防軍工,-0.026223509219461705,-0.0010451430929616645,-0.012587412587412694,-0.0014144271570015743,-0.013986013986013957,0.025174825174825166,True
sw_no_fake_no_riskoff,2025-03-20,1304,台聚,unknown,石化與塑橡膠,-0.05009085188535878,-0.05632490631876874,-0.06910569105691067,-0.029661016949152685,-0.06910569105691067,-0.04065040650406504,True
sw_no_fake_no_riskoff,2025-03-20,1305,華夏,unknown,石化與塑橡膠,-0.04691922676251403,-0.05762035883373351,-0.06593406593406592,-0.02298850574712652,-0.06593406593406592,-0.04395604395604391,True
sw_no_fake_no_riskoff,2025-03-20,1326,台化,unknown,石化與塑橡膠,-0.0335275337098041,-0.04619675418978986,-0.05254237288135599,-0.024432809773123898,-0.055932203389830515,-0.028813559322034,True
sw_no_fake_no_riskoff,2025-03-20,2010,春源,unknown,鋼鐵與特鋼,0.014297858039476474,-0.011858730524935246,-0.004716981132075415,0.004761904761904745,-0.01650943396226401,0.0,True
sw_no_fake_no_riskoff,2025-03-20,2258,鴻華先進-創,unknown,車用電子,-0.010521025807351037,0.017308931285430096,-0.029535864978902926,-0.07258064516129037,-0.029535864978902926,0.04641350210970474,True
sw_no_fake_no_riskoff,2025-03-20,2406,國碩,unknown,太陽能,0.0014709795224290279,0.008159475367153335,-0.01754385964912286,-0.014084507042253502,-0.01754385964912286,0.024561403508772006,True
sw_no_fake_no_riskoff,2025-03-20,2451,創見,unknown,記憶體模組,0.01901483917155189,-0.009635010848385472,0.0,0.024390243902439046,-0.02857142857142858,0.0,True
sw_no_fake_no_riskoff,2025-03-20,2486,一詮,unknown,氣冷散熱,-0.061342303685591015,-0.062313582276956936,-0.0803571428571429,-0.05504587155963303,-0.0803571428571429,-0.0267857142857143,True
sw_no_fake_no_riskoff,2025-03-20,3006,晶豪科,unknown,利基記憶體,-0.02825251681072294,-0.042616652544946065,-0.04726735598227483,-0.03153153153153143,-0.04726735598227483,-0.01624815361890708,True
sw_no_fake_no_riskoff,2025-03-20,4934,太極,unknown,太陽能,-0.0078050842000957354,-0.014506384685276652,-0.026819923371647625,-0.023076923076923106,-0.026819923371647625,0.0,True
sw_no_fake_no_riskoff,2025-03-21,2383,台光電,unknown,IC 載板,0.010488845343847752,0.017863156176915584,-0.01680672268907568,-0.0314569536423841,-0.01680672268907568,0.026890756302520913,True
sw_no_fake_no_riskoff,2025-03-21,3501,維熹,unknown,連接器,-0.003099568745192016,-0.011423452083409669,-0.03039513677811545,-0.021472392638036908,-0.03039513677811545,-0.009118541033434568,True
sw_no_fake_no_riskoff,2025-03-24,2481,強茂,unknown,第三代半導體,-0.04533971387756652,0.0017243496734370423,-0.10915492957746475,-0.12908777969018936,-0.10915492957746475,0.022887323943661997,True
sw_no_fake_no_riskoff,2025-03-24,2547,日勝生,unknown,水資源工程,-0.026150182223977136,-0.0068347906355449295,-0.08996539792387537,-0.06405693950177938,-0.08996539792387537,-0.01384083044982698,True
sw_no_fake_no_riskoff,2025-03-24,6443,元晶,unknown,太陽能,-0.09079825063426639,-0.03289420956227662,-0.15461346633416462,-0.13959390862944165,-0.15461346633416462,-0.014962593516209544,True
sw_no_fake_no_riskoff,2025-03-24,8033,雷虎,unknown,國防軍工,-0.07248520154627702,-0.054190065888082395,-0.13630041724617525,-0.15279672578444747,-0.13630041724617525,0.01947148817802491,True
sw_no_fake_no_riskoff,2025-03-25,2330,台積電,unknown,晶圓代工,-0.001881001284050332,-0.008289361571132248,-0.04646464646464643,-0.03673469387755102,-0.08080808080808077,-0.010101010101010055,True
sw_no_fake_no_riskoff,2025-03-25,2454,聯發科,unknown,HPC 與網通 IC,0.0019606943609239424,-0.00924978548237576,-0.042622950819672156,-0.0363036303630363,-0.08852459016393444,-0.006557377049180357,True
sw_no_fake_no_riskoff,2025-03-25,3661,世芯-KY,unknown,AI 伺服器組裝,-0.018685247613779987,0.06700133094275895,-0.06326889279437609,-0.07785467128027679,-0.06326889279437609,0.03690685413005279,True
sw_no_fake_no_riskoff,2025-03-25,4583,台灣精銳,unknown,工業自動化,-0.02830638039485145,0.051833607247488866,-0.07289002557544755,-0.13997627520759193,-0.07289002557544755,0.07800511508951402,True
sw_no_fake_no_riskoff,2025-03-26,2342,茂矽,unknown,第三代半導體,-0.07480321505102161,-0.07166861181658513,-0.11802232854864447,-0.1123595505617978,-0.14194577352472093,-0.006379585326953818,True
sw_no_fake_no_riskoff,2025-03-26,6830,汎銓,unknown,晶圓廠設備,-0.05977091972496851,-0.059290944604156515,-0.10299003322259137,-0.0625,-0.12956810631229232,-0.04318936877076407,True
sw_no_fake_no_riskoff,2025-04-01,2105,正新,unknown,石化與塑橡膠,0.04838172076513325,0.006323837687408629,-0.05876685934489401,-0.03458498023715417,-0.12620423892100185,-0.025048169556839972,True
sw_no_fake_no_riskoff,2025-04-15,1617,榮星,unknown,電器電纜,0.059654003473293415,0.05360082908808406,0.0060606060606061,0.040752351097178785,-0.045454545454545414,0.036363636363636376,True
sw_no_fake_no_riskoff,2025-04-15,1723,中碳,unknown,電池材料,0.029732226046092936,0.013536410498719675,-0.02386117136659438,-0.030172413793103425,-0.026030368763557576,0.006507592190889255,True
sw_no_fake_no_riskoff,2025-04-15,2484,希華,unknown,石英元件,0.02890203938799596,0.020828662982584567,-0.024691358024691357,-0.007537688442211032,-0.02716049382716057,-0.0024691358024692134,True
sw_no_fake_no_riskoff,2025-04-15,4746,台耀,unknown,CDMO 與原料藥,-0.009320509872080884,-0.00815915485733032,-0.0629139072847682,-0.04067796610169494,-0.0629139072847682,-0.023178807947019875,True
sw_no_fake_no_riskoff,2025-04-15,9941,裕融,unknown,銀行金融,-0.018155481511079485,-0.01257664067682962,-0.0717488789237668,-0.0717488789237668,-0.0717488789237668,0.0,True
sw_no_fake_no_riskoff,2025-04-18,1312,國喬,unknown,石化與塑橡膠,0.010925534359403688,0.04519156368066102,0.03555555555555556,0.03555555555555556,0.0,0.057777777777777706,True
sw_no_fake_no_riskoff,2025-04-18,5871,中租-KY,unknown,銀行金融,-0.015780463674027967,-0.012586214097116688,0.008849557522123908,0.027027027027026973,-0.030973451327433676,0.008849557522123908,True
sw_no_fake_no_riskoff,2025-04-18,6271,同欣電,unknown,IC 載板,0.009506524988587062,0.011510171445052064,0.034136546184738936,0.05641025641025643,-0.02108433734939752,0.034136546184738936,True
sw_no_fake_no_riskoff,2025-04-21,3714,富采,unknown,光學感測,-0.006328091124759849,-0.0026006380054199862,0.04225352112676051,0.05865522174535043,-0.015492957746478742,0.04225352112676051,True
sw_no_fake_no_riskoff,2025-04-22,1312,國喬,unknown,石化與塑橡膠,-0.05093892809812672,-0.061703148569409616,0.025641025641025772,0.008403361344537785,-0.017094017094017033,0.025641025641025772,True
sw_no_fake_no_riskoff,2025-04-22,6205,詮欣,unknown,連接器,0.03477139761219883,-0.018510725376986503,0.11135135135135132,0.08668076109936584,0.022702702702702693,0.11135135135135132,True
sw_no_fake_no_riskoff,2025-04-23,1773,勝一,unknown,前段製程材料,-0.011184871861385837,0.014356113563930517,0.019157088122605304,0.035019455252918386,-0.01532567049808431,0.034482758620689724,True
sw_no_fake_no_riskoff,2025-04-23,2104,國際中橡,unknown,石化與塑橡膠,-0.03503679566474238,-0.020126645056759207,-0.0046948356807512415,0.00952380952380949,-0.014084507042253502,0.014084507042253502,True
sw_no_fake_no_riskoff,2025-04-23,2316,楠梓電,unknown,PCB 硬板,0.033106315878077774,0.026769906667378773,0.06344827586206891,0.053278688524589946,0.009655172413793212,0.08413793103448275,True
sw_no_fake_no_riskoff,2025-04-23,2338,光罩,unknown,晶圓廠設備,0.008184003165087494,0.018399318092319428,0.038525963149078635,0.05621805792163537,-0.01675041876046901,0.061976549413735205,True
sw_no_fake_no_riskoff,2025-04-23,3010,華立,unknown,前段製程材料,0.0034271031968369225,0.007106470411650356,0.03376906318082806,0.03152173913043477,0.002178649237472907,0.050108932461873756,True
sw_no_fake_no_riskoff,2025-04-23,3014,聯陽,unknown,類比與功率 IC,0.00981868258629004,0.007985804742437486,0.04016064257028118,0.04435483870967749,-0.004016064257028162,0.05622489959839361,True
sw_no_fake_no_riskoff,2025-04-23,3042,晶技,unknown,石英元件,-0.01310058067364639,-0.009781817470552179,0.01724137931034475,0.026682134570765736,-0.009195402298850519,0.029885057471264354,True
sw_no_fake_no_riskoff,2025-04-23,3231,緯創,unknown,AI 伺服器組裝,-0.04009805754496676,-0.020126645056759207,-0.009756097560975618,0.004950495049504955,-0.014634146341463428,0.014634146341463428,True
sw_no_fake_no_riskoff,2025-04-23,4739,康普,unknown,電池材料,0.0019161045321378634,-0.0016934653332567606,0.032258064516129004,0.04428904428904423,-0.011520737327188946,0.04147465437788034,True
sw_no_fake_no_riskoff,2025-04-23,4919,新唐,unknown,HPC 與網通 IC,-0.0064256670094022805,-0.008168498569464777,0.02391629297458886,0.036308623298033416,-0.011958146487294652,0.02391629297458886,True
sw_no_fake_no_riskoff,2025-04-25,1312,國喬,unknown,石化與塑橡膠,-0.016057041645455294,-0.009647322064429087,0.01716738197424883,0.012820512820512775,0.0042918454935620964,0.030042918454935563,True
sw_no_fake_no_riskoff,2025-04-25,2330,台積電,unknown,晶圓代工,0.023081882686602162,0.004291509470969013,0.056306306306306286,0.04570791527313256,0.010135135135135087,0.06981981981981988,True
sw_no_fake_no_riskoff,2025-04-25,2367,燿華,unknown,低軌衛星,-0.026814167209447515,0.011683516862976528,0.0064102564102566095,-0.01670146137787054,0.0064102564102566095,0.06837606837606836,True
sw_no_fake_no_riskoff,2025-04-25,2375,凱美,unknown,電容器,-0.012430472769042522,0.04793155783691527,0.020793950850661602,-0.010989010989011061,0.020793950850661602,0.09262759924385633,True
sw_no_fake_no_riskoff,2025-04-25,2376,技嘉,unknown,AI 伺服器組裝,-0.026730917126197573,-0.029053523874064346,0.006493506493506551,0.008676789587852562,-0.010822510822510845,0.02164502164502169,True
sw_no_fake_no_riskoff,2025-04-25,2436,偉詮電,unknown,類比與功率 IC,-0.057668868064148615,-0.016008790829331154,-0.02444444444444449,-0.040437158469945333,-0.02444444444444449,0.022222222222222143,True
sw_no_fake_no_riskoff,2025-04-25,3312,弘憶股,unknown,IC 通路,0.13305733157660082,0.21271586916553664,0.16628175519630495,0.060924369747899165,0.09930715935334877,0.24480369515011557,True
sw_no_fake_no_riskoff,2025-04-25,3532,台勝科,unknown,矽晶圓,-0.03960197464011228,-0.005475911010737189,-0.0063775510204081565,-0.0063775510204081565,-0.0063775510204081565,0.022959183673469274,True
sw_no_fake_no_riskoff,2025-04-25,3605,宏致,unknown,連接器,-0.026814167209447515,0.0020681322475919472,0.0064102564102566095,-0.017726798748696537,0.0064102564102566095,0.06196581196581219,True
sw_no_fake_no_riskoff,2025-04-25,4919,新唐,unknown,HPC 與網通 IC,0.02018803928830759,-0.0019105382741055887,0.053412462908011715,0.048744460856720684,0.004451038575667532,0.053412462908011715,True
sw_no_fake_no_riskoff,2025-04-28,6153,嘉聯益,unknown,智慧型手機,-0.020038072115972083,-0.02028079736432531,0.0043290043290042934,-0.012765957446808529,0.0,0.017316017316017174,True
sw_no_fake_no_riskoff,2025-04-28,6456,GIS-KY,unknown,PC 與平板,-0.033951740981717604,-0.04398659103817004,-0.009584664536741228,-0.014830508474576343,-0.03301384451544209,0.005324813631522929,True
sw_no_fake_no_riskoff,2025-04-28,9958,世紀鋼,unknown,離岸風電,-0.018685258263158255,-0.040437723771251544,0.005681818181818121,0.0,-0.005681818181818232,0.005681818181818121,True
sw_no_fake_no_riskoff,2025-04-29,1718,中纖,unknown,石化與塑橡膠,0.02660911927409315,0.01947604627107391,0.04212168486739465,0.05362776025236582,-0.01092043681747279,0.04212168486739465,True
sw_no_fake_no_riskoff,2025-04-29,2231,為升,unknown,車用電子,-0.08670643196789074,-0.05865693666051053,-0.07119386637458924,-0.055679287305122505,-0.07119386637458924,-0.01642935377875132,True
sw_no_fake_no_riskoff,2025-04-29,2404,漢唐,unknown,廠務工程,-0.07611862619936205,-0.08519164693016057,-0.06060606060606055,-0.018099547511312264,-0.07034632034632038,-0.04329004329004327,True
sw_no_fake_no_riskoff,2025-04-29,3380,明泰,unknown,交換器與網通,-0.0960134600476843,-0.09713512980387595,-0.0805008944543828,-0.05860805860805862,-0.08765652951699465,-0.023255813953488302,True
sw_no_fake_no_riskoff,2025-04-29,3711,日月光投控,unknown,AI 先進封裝,-0.03717321541279606,-0.047336301313082085,-0.02166064981949456,0.0,-0.032490974729241895,0.0036101083032491488,True
sw_no_fake_no_riskoff,2025-04-29,6257,矽格,unknown,封測代工,-0.03356812114885699,-0.037067548806062334,-0.01805555555555549,-0.01941747572815522,-0.022222222222222143,0.00694444444444442,True
sw_no_fake_no_riskoff,2025-04-29,6579,研揚,unknown,AI 機器人,-0.030897180977916827,-0.053306865045378626,-0.01538461538461533,0.011857707509881354,-0.038461538461538436,0.0,True
sw_no_fake_no_riskoff,2025-04-29,7722,LINEPAY,unknown,電商零售,-0.052371539952275836,-0.06131968555819911,-0.03685897435897434,-0.017973856209150374,-0.04647435897435892,-0.019230769230769273,True
sw_no_fake_no_riskoff,2025-05-02,1810,和成,unknown,國防軍工,-0.006128641827547687,0.0033814653770944947,0.0,0.02528089887640439,-0.024657534246575352,0.00273972602739736,True
sw_no_fake_no_riskoff,2025-05-02,2376,技嘉,unknown,AI 伺服器組裝,0.0298883073249947,0.017956575662676166,0.03601694915254239,0.05161290322580636,-0.014830508474576232,0.03601694915254239,True
sw_no_fake_no_riskoff,2025-05-02,2382,廣達,unknown,AI 伺服器組裝,0.015783708770061855,0.023552834694345992,0.021912350597609542,0.04056795131845847,-0.017928286852589626,0.021912350597609542,True
sw_no_fake_no_riskoff,2025-05-02,2515,中工,unknown,水資源工程,0.03441189871299288,0.034123165981808756,0.04054054054054057,0.02666666666666684,0.013513513513513598,0.04504504504504503,True
sw_no_fake_no_riskoff,2025-05-02,4967,十銓,unknown,記憶體模組,-0.05030534865485692,0.004907203030906082,-0.04417670682730923,-0.0027932960893852776,-0.04417670682730923,-0.00669344042838016,True
sw_no_fake_no_riskoff,2025-05-02,4977,眾達-KY,unknown,矽光子與 CPO,-0.05733031371887476,-0.0699040587350711,-0.05120167189132707,0.020224719101123556,-0.08150470219435735,-0.05120167189132707,True
sw_no_fake_no_riskoff,2025-05-02,6691,洋基工程,unknown,廠務工程,-0.02322265892156483,-0.02136638950774672,-0.017094017094017144,0.011306532663316604,-0.03296703296703296,-0.017094017094017144,True
sw_no_fake_no_riskoff,2025-05-02,6928,攸泰科技,unknown,國防軍工,-0.029791193267876825,-0.04189729892754501,-0.023662551440329138,0.05561735261401557,-0.07510288065843618,-0.023662551440329138,True
sw_no_fake_no_riskoff,2025-05-02,8033,雷虎,unknown,國防軍工,0.00013113908012041264,0.00221097209778387,0.0062597809076681,0.04213938411669349,-0.034428794992175216,0.0062597809076681,True
sw_no_fake_no_riskoff,2025-05-02,8210,勤誠,unknown,機殼與滑軌,0.09984438322062195,0.015454208006492443,0.10597302504816963,0.11890838206627685,-0.011560693641618491,0.10597302504816963,True
sw_no_fake_no_riskoff,2025-05-06,1319,東陽,unknown,汽車精密件,-0.0034927481884023948,-0.0071706387781111935,0.03585657370517925,0.048387096774193505,-0.01195219123505975,0.03585657370517925,True
sw_no_fake_no_riskoff,2025-05-06,2382,廣達,unknown,AI 伺服器組裝,-0.007853258901455717,-0.009280310328131591,0.03149606299212593,0.03149606299212593,-0.009842519685039353,0.03149606299212593,True
sw_no_fake_no_riskoff,2025-05-06,2409,友達,unknown,面板產業,-0.035631849774622415,-0.015405357894211713,0.003717472118959231,-0.0036900369003690647,-0.0037174721189590088,0.011152416356877248,True
sw_no_fake_no_riskoff,2025-05-06,2515,中工,unknown,水資源工程,-0.05228035637634032,-0.02343317484075702,-0.012931034482758674,0.008810572687224738,-0.025862068965517127,-0.004310344827586077,True
sw_no_fake_no_riskoff,2025-05-06,2609,陽明,unknown,貨櫃航運,0.056156296083946344,-0.010695863721036147,0.09550561797752799,0.09859154929577474,-0.0098314606741573,0.09550561797752799,True
sw_no_fake_no_riskoff,2025-05-06,2645,長榮航太,unknown,國防軍工,-0.01553979808405792,-0.009599020489361454,0.023809523809523725,0.018957345971563955,0.004761904761904745,0.023809523809523725,True
sw_no_fake_no_riskoff,2025-05-07,1301,台塑,unknown,石化與塑橡膠,-0.05472516362882218,-0.02837710966690654,0.005449591280653809,0.035063113604488105,-0.028610354223433387,0.005449591280653809,True
sw_no_fake_no_riskoff,2025-05-07,1314,中石化,unknown,石化與塑橡膠,-0.10130586030793365,-0.04251592714762642,-0.04113110539845766,-0.03116883116883118,-0.04113110539845766,-0.010282776349614386,True
sw_no_fake_no_riskoff,2025-05-07,1326,台化,unknown,石化與塑橡膠,-0.07904267943777787,-0.047245034195208424,-0.018867924528301883,0.02564102564102555,-0.04339622641509433,-0.018867924528301883,True
sw_no_fake_no_riskoff,2025-05-07,2308,台達電,unknown,液冷散熱,-0.03679098599613351,-0.010495404027291766,0.023383768913342484,0.0,0.012379642365887289,0.028885832187070193,True
sw_no_fake_no_riskoff,2025-05-07,6505,台塑化,unknown,石化與塑橡膠,-0.030497335554637406,0.027106761300835336,0.029677419354838586,0.023076923076922995,0.006451612903225712,0.05548387096774188,True
sw_no_fake_no_riskoff,2025-05-08,2059,川湖,unknown,機殼與滑軌,-0.016106146012831113,-0.035692317849041366,0.04166666666666674,0.05820105820105814,-0.02083333333333337,0.04166666666666674,True
sw_no_fake_no_riskoff,2025-05-08,2371,大同,unknown,電器電纜,-0.05100080365015236,-0.048454498059726125,0.006772009029345494,0.009049773755656076,-0.010158013544018019,0.013544018058690765,True
sw_no_fake_no_riskoff,2025-05-08,2421,建準,unknown,液冷散熱,0.0626285251131442,0.05423417323234081,0.12040133779264206,0.06914893617021267,0.047937569676700154,0.12040133779264206,True
sw_no_fake_no_riskoff,2025-05-08,3605,宏致,unknown,連接器,0.08220704633359377,0.03924631508147214,0.13997985901309162,0.08221797323135771,0.05337361530715001,0.13997985901309162,True
sw_no_fake_no_riskoff,2025-05-08,6477,安集,unknown,太陽能,-0.015896765778325328,-0.014845898251051537,0.041876046901172526,0.047138047138047146,-0.005025125628140725,0.05025125628140703,True
sw_no_fake_no_riskoff,2025-05-08,6835,圓裕,unknown,軟板,0.006903804235924849,0.016429883643495735,0.0646766169154227,0.06600249066002495,-0.0012437810945274963,0.06840796019900508,True
sw_no_fake_no_riskoff,2025-05-09,2330,台積電,unknown,晶圓代工,0.007232235624012651,0.011193931635996579,0.05163329820864071,0.0428422152560084,0.008429926238145313,0.052687038988408874,True
sw_no_fake_no_riskoff,2025-05-09,2515,中工,unknown,水資源工程,-0.06604608422964975,-0.06746713332643828,-0.02164502164502169,-0.017391304347825987,-0.025974025974025983,-0.0043290043290044045,True
sw_no_fake_no_riskoff,2025-05-09,2890,永豐金,unknown,銀行金融,-0.048711407412214136,-0.05011379700758467,-0.004310344827586077,-0.002159827213822796,-0.012931034482758674,-0.0021551724137931494,True
sw_no_fake_no_riskoff,2025-05-09,3027,盛達,unknown,儲能系統,0.05710785373910299,0.028465740384213234,0.10150891632373105,0.03213367609254503,0.04115226337448563,0.10150891632373105,True
sw_no_fake_no_riskoff,2025-05-09,3450,聯鈞,unknown,矽光子與 CPO,-0.0003912826335277231,0.007406648148810202,0.044009779951100336,0.021531100478468845,0.019559902200489088,0.0635696821515892,True
sw_no_fake_no_riskoff,2025-05-09,3714,富采,unknown,光學感測,-0.028293680034292557,-0.03880854359402308,0.016107382550335503,0.012032085561497485,0.0026845637583892135,0.01744966442953011,True
sw_no_fake_no_riskoff,2025-05-09,4989,榮科,unknown,IC 載板,-0.07175668568493199,-0.04757213470803523,-0.027355623100303927,-0.018404907975460127,-0.027355623100303927,-0.006079027355622935,True
sw_no_fake_no_riskoff,2025-05-09,6515,穎崴,unknown,HBM,0.011519990046950923,0.03964724352478077,0.05592105263157898,0.0,0.05592105263157898,0.08114035087719307,True
sw_no_fake_no_riskoff,2025-05-09,6515,穎崴,unknown,HBM,0.011519990046950923,0.03964724352478077,0.05592105263157898,0.0,0.05592105263157898,0.08114035087719307,True
sw_no_fake_no_riskoff,2025-05-12,1590,亞德客-KY,unknown,工業自動化,-0.002140781222258692,0.0035084595577508093,0.016519823788546217,0.0021715526601520097,0.014317180616740144,0.034140969162995694,True
sw_no_fake_no_riskoff,2025-05-12,2317,鴻海,unknown,AI 伺服器組裝,-0.012124657298386632,0.014053793697280437,0.006535947712418277,-0.025316455696202556,0.006535947712418277,0.065359477124183,True
sw_no_fake_no_riskoff,2025-05-12,2327,國巨*,unknown,功率電感,-0.028969883361320337,-0.020182443753026247,-0.010309278350515427,-0.0010405827263267886,-0.010309278350515427,0.02680412371134011,True
sw_no_fake_no_riskoff,2025-05-12,2337,旺宏,unknown,利基記憶體,0.010255057639797505,0.01012435043403137,0.028915662650602414,0.0070754716981134,0.02168674698795181,0.03855421686746996,True
sw_no_fake_no_riskoff,2025-05-12,3022,威強電,unknown,Edge AI,-0.01627681478434506,-0.005783859282068038,0.0023837902264598476,-0.011750881316098694,0.0023837902264598476,0.03694874851013097,True
sw_no_fake_no_riskoff,2025-05-12,3661,世芯-KY,unknown,AI 伺服器組裝,0.010983663763898699,0.046668947795810434,0.029644268774703608,-0.033395176252319136,0.029644268774703608,0.0889328063241106,True
sw_no_fake_no_riskoff,2025-05-12,5222,全訊,unknown,低軌衛星,0.03499793157456099,0.0008384262494882666,0.0536585365853659,0.04854368932038833,0.004878048780487809,0.0536585365853659,True
sw_no_fake_no_riskoff,2025-05-12,6202,盛群,unknown,類比與功率 IC,-0.010660605010804902,-0.002144152147724343,0.008000000000000007,-0.011210762331838597,0.008000000000000007,0.026285714285714246,True
sw_no_fake_no_riskoff,2025-05-12,6719,力智,unknown,類比與功率 IC,0.004416318066118086,-0.013045251048823259,0.023076923076922995,0.020460358056265893,0.002564102564102555,0.02564102564102555,True
sw_no_fake_no_riskoff,2025-05-12,8271,宇瞻,unknown,記憶體模組,0.0015823099689522557,-8.978546177873525e-05,0.020242914979757165,0.001988071570576677,0.018218623481781382,0.03238866396761142,True
sw_no_fake_no_riskoff,2025-05-13,2480,敦陽科,unknown,資安防護,0.012092877306827177,-0.04231334223206262,0.02127659574468077,0.030674846625766916,-0.018237082066869248,0.02127659574468077,True
sw_no_fake_no_riskoff,2025-05-13,6579,研揚,unknown,AI 機器人,-0.054127538662572694,-0.061529443685792606,-0.0449438202247191,-0.059040590405904037,-0.0449438202247191,0.014981273408239737,True
sw_no_fake_no_riskoff,2025-05-14,1605,華新,unknown,電器電纜,0.01657796305239323,0.018470860601158323,0.01754385964912264,0.022026431718061623,-0.004385964912280715,0.03947368421052633,True
sw_no_fake_no_riskoff,2025-05-14,2010,春源,unknown,鋼鐵與特鋼,-0.02541577434734066,-0.015002952292935134,-0.02444987775061125,-0.014814814814814836,-0.02689486552567244,-0.009779951100244433,True
sw_no_fake_no_riskoff,2025-05-14,2327,國巨*,unknown,功率電感,-0.0030067129232600465,-0.00851625003256884,-0.0020408163265306367,0.0,-0.02857142857142858,0.01632653061224487,True
sw_no_fake_no_riskoff,2025-05-14,2375,凱美,unknown,電容器,-0.013889967679120319,-0.007494193390849002,-0.012924071082390909,-0.006504065040650375,-0.02584814216478193,0.001615508885298933,True
sw_no_fake_no_riskoff,2025-05-14,2476,鉅祥,unknown,車用連接器,-0.0009658965967294098,-0.0028139691202038186,0.0,0.002680965147453085,-0.014705882352941124,0.0,True
sw_no_fake_no_riskoff,2025-05-14,2492,華新科,unknown,功率電感,-0.01635051198134474,-0.0165104536311681,-0.01538461538461533,-0.00952380952380949,-0.031952662721893565,-0.002366863905325478,True
sw_no_fake_no_riskoff,2025-05-14,3028,增你強,unknown,IC 通路,0.006365481702390818,0.017757015872033266,0.007331378299120228,0.001457725947521915,0.00586510263929596,0.008797653958944274,True
sw_no_fake_no_riskoff,2025-05-14,3030,德律,unknown,封裝量測,0.007962674831841987,0.0029633418041659088,0.008928571428571397,-0.030042918454935674,-0.008928571428571397,0.0401785714285714,True
sw_no_fake_no_riskoff,2025-05-14,3413,京鼎,unknown,晶圓廠設備,0.004017492107589504,-0.011363900720751108,0.004983388704318914,0.0,-0.023255813953488413,0.006644518272425293,True
sw_no_fake_no_riskoff,2025-05-14,3592,瑞鼎,unknown,顯示驅動 IC,-0.006796800386816848,-0.00851625003256884,-0.005830903790087438,0.007385524372230501,-0.020408163265306145,-0.005830903790087438,True
sw_no_fake_no_riskoff,2025-05-15,2882,國泰金,unknown,銀行金融,0.1033995955132907,0.041277153697151125,0.10067114093959728,0.04126984126984112,0.015100671140939603,0.10067114093959728,True
sw_no_fake_no_riskoff,2025-05-16,3504,揚明光,unknown,AR/VR/XR 光學,0.019031485269951465,0.012088061333794253,0.010266940451745477,0.04016913319238924,-0.030800821355236097,0.010266940451745477,True
sw_no_fake_no_riskoff,2025-05-16,8039,台虹,unknown,軟板,-0.01700865105808269,-0.02704485849939453,-0.02577319587628868,-0.01970954356846477,-0.04123711340206182,-0.006185567010309256,True
sw_no_fake_no_riskoff,2025-05-19,6141,柏承,unknown,PCB 硬板,0.12676658847426325,0.10637186783207286,0.12735849056603765,0.06696428571428581,0.05660377358490565,0.12735849056603765,True
sw_no_fake_no_riskoff,2025-05-20,4916,事欣科,unknown,低軌衛星,0.0021803142490173233,-0.024626930984842033,-0.0066225165562913135,-0.0496304118268216,-0.018763796909492148,0.04525386313465796,True
sw_no_fake_no_riskoff,2025-05-20,6472,保瑞,unknown,CDMO 與原料藥,0.02197806137184355,0.01916980400106638,0.013175230566534912,-0.01913265306122447,0.013175230566534912,0.046113306982872304,True
sw_no_fake_no_riskoff,2025-05-21,2345,智邦,unknown,交換器與網通,0.02182430507525801,0.0013767498862472527,0.0013605442176871652,-0.009421265141319024,-0.01904761904761909,0.010884353741496655,True
sw_no_fake_no_riskoff,2025-05-21,2882,國泰金,unknown,銀行金融,-0.015756711583373995,0.004387087879712315,-0.03622047244094484,-0.06707317073170715,-0.03622047244094484,0.03464566929133861,True
sw_no_fake_no_riskoff,2025-05-21,3044,健鼎,unknown,PCB 硬板,0.030219858418546464,-0.004812067103963535,0.009756097560975618,0.004854368932038833,-0.017073170731707332,0.009756097560975618,True
sw_no_fake_no_riskoff,2025-05-21,3231,緯創,unknown,AI 伺服器組裝,0.0425876546628805,0.03880977619411552,0.022123893805309658,0.022123893805309658,0.0,0.026548672566371723,True
sw_no_fake_no_riskoff,2025-05-21,3665,貿聯-KY,unknown,連接器,0.020463760857570845,0.03333079568609065,0.0,0.0,0.0,0.021069692058346856,True
sw_no_fake_no_riskoff,2025-05-21,4904,遠傳,unknown,電信與媒體,0.004890902125646468,0.011148756575463437,-0.015572858731924377,0.00340136054421758,-0.020022246941045707,-0.0011123470522803602,True
sw_no_fake_no_riskoff,2025-05-21,6414,樺漢,unknown,工業自動化,0.005685435734418154,-0.014011474368972099,-0.014778325123152691,-0.014778325123152691,-0.026272577996715896,0.0,True
sw_no_fake_no_riskoff,2025-05-21,6669,緯穎,unknown,AI 伺服器組裝,0.035389133991899246,0.022922084437978274,0.014925373134328401,0.017094017094017033,-0.02771855010660984,0.014925373134328401,True
